storm_id,source_page,source_row,reason
,29,5.0,NON_OBSERVATION_NARRATIVE_ROW
,29,6.0,NON_OBSERVATION_NARRATIVE_ROW
,29,8.0,NON_OBSERVATION_NARRATIVE_ROW
,29,10.0,NON_OBSERVATION_NARRATIVE_ROW
,29,11.0,NON_OBSERVATION_NARRATIVE_ROW
,29,12.0,NON_OBSERVATION_NARRATIVE_ROW
,29,14.0,NON_OBSERVATION_NARRATIVE_ROW
,29,16.0,NON_OBSERVATION_NARRATIVE_ROW
,29,18.0,NON_OBSERVATION_NARRATIVE_ROW
,29,19.0,NON_OBSERVATION_NARRATIVE_ROW
,29,20.0,NON_OBSERVATION_NARRATIVE_ROW
,29,22.0,NON_OBSERVATION_NARRATIVE_ROW
,29,23.0,NON_OBSERVATION_NARRATIVE_ROW
,29,24.0,NON_OBSERVATION_NARRATIVE_ROW
,29,25.0,NON_OBSERVATION_NARRATIVE_ROW
,29,26.0,NON_OBSERVATION_NARRATIVE_ROW
,29,27.0,NON_OBSERVATION_NARRATIVE_ROW
,29,28.0,NON_OBSERVATION_NARRATIVE_ROW
,29,29.0,NON_OBSERVATION_NARRATIVE_ROW
,29,30.0,NON_OBSERVATION_NARRATIVE_ROW
,29,31.0,NON_OBSERVATION_NARRATIVE_ROW
,29,32.0,NON_OBSERVATION_NARRATIVE_ROW
,29,33.0,NON_OBSERVATION_NARRATIVE_ROW
,29,34.0,NON_OBSERVATION_NARRATIVE_ROW
,29,35.0,NON_OBSERVATION_NARRATIVE_ROW
,29,36.0,NON_OBSERVATION_NARRATIVE_ROW
,29,37.0,NON_OBSERVATION_NARRATIVE_ROW
,38,1.0,NON_OBSERVATION_NARRATIVE_ROW
,38,2.0,NON_OBSERVATION_NARRATIVE_ROW
,38,3.0,NON_OBSERVATION_NARRATIVE_ROW
,38,4.0,NON_OBSERVATION_NARRATIVE_ROW
,38,6.0,NON_OBSERVATION_NARRATIVE_ROW
,38,8.0,NON_OBSERVATION_NARRATIVE_ROW
,38,9.0,NON_OBSERVATION_NARRATIVE_ROW
,38,10.0,NON_OBSERVATION_NARRATIVE_ROW
,38,12.0,NON_OBSERVATION_NARRATIVE_ROW
,38,13.0,NON_OBSERVATION_NARRATIVE_ROW
,38,15.0,NON_OBSERVATION_NARRATIVE_ROW
,38,17.0,NON_OBSERVATION_NARRATIVE_ROW
,38,18.0,NON_OBSERVATION_NARRATIVE_ROW
,38,19.0,NON_OBSERVATION_NARRATIVE_ROW
,38,20.0,NON_OBSERVATION_NARRATIVE_ROW
,38,21.0,NON_OBSERVATION_NARRATIVE_ROW
,38,22.0,NON_OBSERVATION_NARRATIVE_ROW
,38,23.0,NON_OBSERVATION_NARRATIVE_ROW
,38,24.0,NON_OBSERVATION_NARRATIVE_ROW
,38,25.0,NON_OBSERVATION_NARRATIVE_ROW
,38,26.0,NON_OBSERVATION_NARRATIVE_ROW
,38,27.0,NON_OBSERVATION_NARRATIVE_ROW
,38,28.0,NON_OBSERVATION_NARRATIVE_ROW
,38,29.0,NON_OBSERVATION_NARRATIVE_ROW
,38,30.0,NON_OBSERVATION_NARRATIVE_ROW
,38,31.0,NON_OBSERVATION_NARRATIVE_ROW
,38,32.0,NON_OBSERVATION_NARRATIVE_ROW
,38,33.0,NON_OBSERVATION_NARRATIVE_ROW
,44,1.0,NON_OBSERVATION_NARRATIVE_ROW
,44,2.0,NON_OBSERVATION_NARRATIVE_ROW
,44,3.0,NON_OBSERVATION_NARRATIVE_ROW
,44,4.0,NON_OBSERVATION_NARRATIVE_ROW
,44,5.0,NON_OBSERVATION_NARRATIVE_ROW
,44,6.0,NON_OBSERVATION_NARRATIVE_ROW
,44,7.0,NON_OBSERVATION_NARRATIVE_ROW
,44,8.0,NON_OBSERVATION_NARRATIVE_ROW
,44,9.0,NON_OBSERVATION_NARRATIVE_ROW
,44,26.0,NON_OBSERVATION_NARRATIVE_ROW
,44,27.0,NON_OBSERVATION_NARRATIVE_ROW
,52,1.0,NON_OBSERVATION_NARRATIVE_ROW
,52,2.0,NON_OBSERVATION_NARRATIVE_ROW
,52,3.0,NON_OBSERVATION_NARRATIVE_ROW
,52,4.0,NON_OBSERVATION_NARRATIVE_ROW
,52,5.0,NON_OBSERVATION_NARRATIVE_ROW
,52,6.0,NON_OBSERVATION_NARRATIVE_ROW
,52,7.0,NON_OBSERVATION_NARRATIVE_ROW
,52,10.0,NON_OBSERVATION_NARRATIVE_ROW
,52,11.0,NON_OBSERVATION_NARRATIVE_ROW
,52,12.0,NON_OBSERVATION_NARRATIVE_ROW
,52,13.0,NON_OBSERVATION_NARRATIVE_ROW
,52,14.0,NON_OBSERVATION_NARRATIVE_ROW
,52,15.0,NON_OBSERVATION_NARRATIVE_ROW
,59,6.0,NON_OBSERVATION_NARRATIVE_ROW
,59,9.0,NON_OBSERVATION_NARRATIVE_ROW
,59,10.0,NON_OBSERVATION_NARRATIVE_ROW
,59,18.0,NON_OBSERVATION_NARRATIVE_ROW
,59,19.0,NON_OBSERVATION_NARRATIVE_ROW
,59,20.0,NON_OBSERVATION_NARRATIVE_ROW
NIO_2018_LUBAN,162,1.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=978.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,2.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=980.0 kt is outside [10,250]"
NIO_2018_TITLI,192,1.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'VSCS'; PRESSURE_PLAUSIBILITY: value=21.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,3.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=980.0 kt is outside [10,250]"
NIO_2018_TITLI,192,2.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'SCS'; PRESSURE_PLAUSIBILITY: value=18.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,4.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=980.0 kt is outside [10,250]"
NIO_2018_TITLI,192,3.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'SCS'; PRESSURE_PLAUSIBILITY: value=12.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,5.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=980.0 kt is outside [10,250]"
NIO_2018_TITLI,192,4.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'CS'; PRESSURE_PLAUSIBILITY: value=10.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,6.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=980.0 kt is outside [10,250]"
NIO_2018_TITLI,192,5.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'CS'; PRESSURE_PLAUSIBILITY: value=8.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,7.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=980.0 kt is outside [10,250]"
NIO_2018_TITLI,192,6.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'DD'; PRESSURE_PLAUSIBILITY: value=6.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,8.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=980.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,9.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=984.0 kt is outside [10,250]"
NIO_2018_TITLI,192,7.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'DD'; PRESSURE_PLAUSIBILITY: value=6.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,10.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=987.0 kt is outside [10,250]"
NIO_2018_TITLI,192,8.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'DD'; PRESSURE_PLAUSIBILITY: value=5.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,11.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=990.0 kt is outside [10,250]"
NIO_2018_TITLI,192,9.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'DD'; PRESSURE_PLAUSIBILITY: value=5.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,12.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=990.0 kt is outside [10,250]"
NIO_2018_TITLI,192,10.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'D'; PRESSURE_PLAUSIBILITY: value=4.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,13.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=991.0 kt is outside [10,250]"
NIO_2018_TITLI,192,11.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'D'; PRESSURE_PLAUSIBILITY: value=4.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,14.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=992.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,15.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]"
NIO_2018_TITLI,192,12.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'D'; PRESSURE_PLAUSIBILITY: value=4.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,16.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]"
NIO_2018_TITLI,192,13.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND: Non-numeric wind_kt: 'D'; PRESSURE_PLAUSIBILITY: value=3.0 hPa outside [850,1030]"
NIO_2018_LUBAN,162,17.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,18.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,19.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,20.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,21.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,22.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,23.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=996.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,24.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=996.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,25.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=998.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,26.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=998.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,28.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=999.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,29.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=1000.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,30.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=1001.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,31.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=1002.0 kt is outside [10,250]"
NIO_2018_LUBAN,162,32.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=1003.0 kt is outside [10,250]"
NIO_2018_VISAKHAPATNAM,254,1.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=992.0 kt is outside [10,250]; PRESSURE_PLAUSIBILITY: value=3.5 hPa outside [850,1030]"
NIO_2018_VISAKHAPATNAM,254,2.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=992.0 kt is outside [10,250]; PRESSURE_PLAUSIBILITY: value=3.5 hPa outside [850,1030]"
NIO_2018_VISAKHAPATNAM,254,3.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=992.0 kt is outside [10,250]; PRESSURE_PLAUSIBILITY: value=3.5 hPa outside [850,1030]"
NIO_2018_VISAKHAPATNAM,254,4.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=994.0 kt is outside [10,250]; PRESSURE_PLAUSIBILITY: value=3.0 hPa outside [850,1030]"
NIO_2018_VISAKHAPATNAM,254,5.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=997.0 kt is outside [10,250]; PRESSURE_PLAUSIBILITY: value=3.0 hPa outside [850,1030]"
NIO_2018_VISAKHAPATNAM,254,6.0,"UNRESOLVED_EXTRACTION_AMBIGUITY: WIND_PLAUSIBILITY: value=997.0 kt is outside [10,250]; PRESSURE_PLAUSIBILITY: value=3.0 hPa outside [850,1030]"
