gridsat_timestamp_utc,gridsat_file,imerg_granule_filename,imerg_timestamp_utc,delta_minutes,download_url,product_collection,algorithm_version,format,primary_variable,units,spatial_resolution_deg,raw_grid_shape,nio_subgrid_shape,model_grid_shape,local_presence,local_path,file_size_bytes,sha256,pairing_status,spatial_compatibility,rejection_reason
1998-10-06T12:00:00Z,data/interim/gridsat/1998/gridsat_1998.10.06.12.npz,3B-HHR.MS.MRG.3IMERG.19981006-S120000-E122959.0720.V07B.HDF5,1998-10-06T12:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1998/279/3B-HHR.MS.MRG.3IMERG.19981006-S120000-E122959.0720.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1998-10-06T15:00:00Z,data/interim/gridsat/1998/gridsat_1998.10.06.15.npz,3B-HHR.MS.MRG.3IMERG.19981006-S150000-E152959.0900.V07B.HDF5,1998-10-06T15:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1998/279/3B-HHR.MS.MRG.3IMERG.19981006-S150000-E152959.0900.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1998-10-06T18:00:00Z,data/interim/gridsat/1998/gridsat_1998.10.06.18.npz,3B-HHR.MS.MRG.3IMERG.19981006-S180000-E182959.1080.V07B.HDF5,1998-10-06T18:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1998/279/3B-HHR.MS.MRG.3IMERG.19981006-S180000-E182959.1080.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1998-10-06T21:00:00Z,data/interim/gridsat/1998/gridsat_1998.10.06.21.npz,3B-HHR.MS.MRG.3IMERG.19981006-S210000-E212959.1260.V07B.HDF5,1998-10-06T21:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1998/279/3B-HHR.MS.MRG.3IMERG.19981006-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1998-10-07T00:00:00Z,data/interim/gridsat/1998/gridsat_1998.10.07.00.npz,3B-HHR.MS.MRG.3IMERG.19981007-S000000-E002959.0000.V07B.HDF5,1998-10-07T00:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1998/280/3B-HHR.MS.MRG.3IMERG.19981007-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1998-10-07T03:00:00Z,data/interim/gridsat/1998/gridsat_1998.10.07.03.npz,3B-HHR.MS.MRG.3IMERG.19981007-S030000-E032959.0180.V07B.HDF5,1998-10-07T03:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1998/280/3B-HHR.MS.MRG.3IMERG.19981007-S030000-E032959.0180.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1999-01-31T12:00:00Z,data/interim/gridsat/1999/gridsat_1999.01.31.12.npz,3B-HHR.MS.MRG.3IMERG.19990131-S120000-E122959.0720.V07B.HDF5,1999-01-31T12:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1999/031/3B-HHR.MS.MRG.3IMERG.19990131-S120000-E122959.0720.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1999-01-31T15:00:00Z,data/interim/gridsat/1999/gridsat_1999.01.31.15.npz,3B-HHR.MS.MRG.3IMERG.19990131-S150000-E152959.0900.V07B.HDF5,1999-01-31T15:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1999/031/3B-HHR.MS.MRG.3IMERG.19990131-S150000-E152959.0900.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1999-01-31T18:00:00Z,data/interim/gridsat/1999/gridsat_1999.01.31.18.npz,3B-HHR.MS.MRG.3IMERG.19990131-S180000-E182959.1080.V07B.HDF5,1999-01-31T18:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1999/031/3B-HHR.MS.MRG.3IMERG.19990131-S180000-E182959.1080.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1999-01-31T21:00:00Z,data/interim/gridsat/1999/gridsat_1999.01.31.21.npz,3B-HHR.MS.MRG.3IMERG.19990131-S210000-E212959.1260.V07B.HDF5,1999-01-31T21:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1999/031/3B-HHR.MS.MRG.3IMERG.19990131-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1999-02-01T00:00:00Z,data/interim/gridsat/1999/gridsat_1999.02.01.00.npz,3B-HHR.MS.MRG.3IMERG.19990201-S000000-E002959.0000.V07B.HDF5,1999-02-01T00:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1999/032/3B-HHR.MS.MRG.3IMERG.19990201-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
1999-02-01T03:00:00Z,data/interim/gridsat/1999/gridsat_1999.02.01.03.npz,3B-HHR.MS.MRG.3IMERG.19990201-S030000-E032959.0180.V07B.HDF5,1999-02-01T03:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/1999/032/3B-HHR.MS.MRG.3IMERG.19990201-S030000-E032959.0180.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-09T21:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.09.21.npz,3B-HHR.MS.MRG.3IMERG.20021109-S210000-E212959.1260.V07B.HDF5,2002-11-09T21:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/313/3B-HHR.MS.MRG.3IMERG.20021109-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-10T00:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.10.00.npz,3B-HHR.MS.MRG.3IMERG.20021110-S000000-E002959.0000.V07B.HDF5,2002-11-10T00:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/314/3B-HHR.MS.MRG.3IMERG.20021110-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-10T03:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.10.03.npz,3B-HHR.MS.MRG.3IMERG.20021110-S030000-E032959.0180.V07B.HDF5,2002-11-10T03:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/314/3B-HHR.MS.MRG.3IMERG.20021110-S030000-E032959.0180.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-10T06:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.10.06.npz,3B-HHR.MS.MRG.3IMERG.20021110-S060000-E062959.0360.V07B.HDF5,2002-11-10T06:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/314/3B-HHR.MS.MRG.3IMERG.20021110-S060000-E062959.0360.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-10T09:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.10.09.npz,3B-HHR.MS.MRG.3IMERG.20021110-S090000-E092959.0540.V07B.HDF5,2002-11-10T09:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/314/3B-HHR.MS.MRG.3IMERG.20021110-S090000-E092959.0540.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-10T12:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.10.12.npz,3B-HHR.MS.MRG.3IMERG.20021110-S120000-E122959.0720.V07B.HDF5,2002-11-10T12:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/314/3B-HHR.MS.MRG.3IMERG.20021110-S120000-E122959.0720.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-22T15:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.22.15.npz,3B-HHR.MS.MRG.3IMERG.20021122-S150000-E152959.0900.V07B.HDF5,2002-11-22T15:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/326/3B-HHR.MS.MRG.3IMERG.20021122-S150000-E152959.0900.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-22T18:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.22.18.npz,3B-HHR.MS.MRG.3IMERG.20021122-S180000-E182959.1080.V07B.HDF5,2002-11-22T18:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/326/3B-HHR.MS.MRG.3IMERG.20021122-S180000-E182959.1080.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-22T21:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.22.21.npz,3B-HHR.MS.MRG.3IMERG.20021122-S210000-E212959.1260.V07B.HDF5,2002-11-22T21:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/326/3B-HHR.MS.MRG.3IMERG.20021122-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-23T00:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.23.00.npz,3B-HHR.MS.MRG.3IMERG.20021123-S000000-E002959.0000.V07B.HDF5,2002-11-23T00:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/327/3B-HHR.MS.MRG.3IMERG.20021123-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-23T03:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.23.03.npz,3B-HHR.MS.MRG.3IMERG.20021123-S030000-E032959.0180.V07B.HDF5,2002-11-23T03:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/327/3B-HHR.MS.MRG.3IMERG.20021123-S030000-E032959.0180.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-23T06:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.23.06.npz,3B-HHR.MS.MRG.3IMERG.20021123-S060000-E062959.0360.V07B.HDF5,2002-11-23T06:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/327/3B-HHR.MS.MRG.3IMERG.20021123-S060000-E062959.0360.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-23T09:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.23.09.npz,3B-HHR.MS.MRG.3IMERG.20021123-S090000-E092959.0540.V07B.HDF5,2002-11-23T09:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/327/3B-HHR.MS.MRG.3IMERG.20021123-S090000-E092959.0540.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-23T12:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.23.12.npz,3B-HHR.MS.MRG.3IMERG.20021123-S120000-E122959.0720.V07B.HDF5,2002-11-23T12:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/327/3B-HHR.MS.MRG.3IMERG.20021123-S120000-E122959.0720.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-23T15:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.23.15.npz,3B-HHR.MS.MRG.3IMERG.20021123-S150000-E152959.0900.V07B.HDF5,2002-11-23T15:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/327/3B-HHR.MS.MRG.3IMERG.20021123-S150000-E152959.0900.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-23T18:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.23.18.npz,3B-HHR.MS.MRG.3IMERG.20021123-S180000-E182959.1080.V07B.HDF5,2002-11-23T18:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/327/3B-HHR.MS.MRG.3IMERG.20021123-S180000-E182959.1080.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-23T21:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.23.21.npz,3B-HHR.MS.MRG.3IMERG.20021123-S210000-E212959.1260.V07B.HDF5,2002-11-23T21:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/327/3B-HHR.MS.MRG.3IMERG.20021123-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-24T00:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.24.00.npz,3B-HHR.MS.MRG.3IMERG.20021124-S000000-E002959.0000.V07B.HDF5,2002-11-24T00:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/328/3B-HHR.MS.MRG.3IMERG.20021124-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-24T03:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.24.03.npz,3B-HHR.MS.MRG.3IMERG.20021124-S030000-E032959.0180.V07B.HDF5,2002-11-24T03:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/328/3B-HHR.MS.MRG.3IMERG.20021124-S030000-E032959.0180.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-24T06:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.24.06.npz,3B-HHR.MS.MRG.3IMERG.20021124-S060000-E062959.0360.V07B.HDF5,2002-11-24T06:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/328/3B-HHR.MS.MRG.3IMERG.20021124-S060000-E062959.0360.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-24T09:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.24.09.npz,3B-HHR.MS.MRG.3IMERG.20021124-S090000-E092959.0540.V07B.HDF5,2002-11-24T09:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/328/3B-HHR.MS.MRG.3IMERG.20021124-S090000-E092959.0540.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2002-11-24T12:00:00Z,data/interim/gridsat/2002/gridsat_2002.11.24.12.npz,3B-HHR.MS.MRG.3IMERG.20021124-S120000-E122959.0720.V07B.HDF5,2002-11-24T12:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2002/328/3B-HHR.MS.MRG.3IMERG.20021124-S120000-E122959.0720.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-01-14T12:00:00Z,data/interim/gridsat/2005/gridsat_2005.01.14.12.npz,3B-HHR.MS.MRG.3IMERG.20050114-S120000-E122959.0720.V07B.HDF5,2005-01-14T12:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/014/3B-HHR.MS.MRG.3IMERG.20050114-S120000-E122959.0720.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-01-14T15:00:00Z,data/interim/gridsat/2005/gridsat_2005.01.14.15.npz,3B-HHR.MS.MRG.3IMERG.20050114-S150000-E152959.0900.V07B.HDF5,2005-01-14T15:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/014/3B-HHR.MS.MRG.3IMERG.20050114-S150000-E152959.0900.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-01-14T18:00:00Z,data/interim/gridsat/2005/gridsat_2005.01.14.18.npz,3B-HHR.MS.MRG.3IMERG.20050114-S180000-E182959.1080.V07B.HDF5,2005-01-14T18:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/014/3B-HHR.MS.MRG.3IMERG.20050114-S180000-E182959.1080.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-01-14T21:00:00Z,data/interim/gridsat/2005/gridsat_2005.01.14.21.npz,3B-HHR.MS.MRG.3IMERG.20050114-S210000-E212959.1260.V07B.HDF5,2005-01-14T21:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/014/3B-HHR.MS.MRG.3IMERG.20050114-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-01-15T00:00:00Z,data/interim/gridsat/2005/gridsat_2005.01.15.00.npz,3B-HHR.MS.MRG.3IMERG.20050115-S000000-E002959.0000.V07B.HDF5,2005-01-15T00:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/015/3B-HHR.MS.MRG.3IMERG.20050115-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-01-15T03:00:00Z,data/interim/gridsat/2005/gridsat_2005.01.15.03.npz,3B-HHR.MS.MRG.3IMERG.20050115-S030000-E032959.0180.V07B.HDF5,2005-01-15T03:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/015/3B-HHR.MS.MRG.3IMERG.20050115-S030000-E032959.0180.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-09-17T15:00:00Z,data/interim/gridsat/2005/gridsat_2005.09.17.15.npz,3B-HHR.MS.MRG.3IMERG.20050917-S150000-E152959.0900.V07B.HDF5,2005-09-17T15:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/260/3B-HHR.MS.MRG.3IMERG.20050917-S150000-E152959.0900.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-09-17T18:00:00Z,data/interim/gridsat/2005/gridsat_2005.09.17.18.npz,3B-HHR.MS.MRG.3IMERG.20050917-S180000-E182959.1080.V07B.HDF5,2005-09-17T18:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/260/3B-HHR.MS.MRG.3IMERG.20050917-S180000-E182959.1080.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-09-17T21:00:00Z,data/interim/gridsat/2005/gridsat_2005.09.17.21.npz,3B-HHR.MS.MRG.3IMERG.20050917-S210000-E212959.1260.V07B.HDF5,2005-09-17T21:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/260/3B-HHR.MS.MRG.3IMERG.20050917-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
2005-09-18T00:00:00Z,data/interim/gridsat/2005/gridsat_2005.09.18.00.npz,3B-HHR.MS.MRG.3IMERG.20050918-S000000-E002959.0000.V07B.HDF5,2005-09-18T00:00:00Z,0.0,https://data.gesdisc.earthdata.nasa.gov/data/GPM_L3/GPM_3IMERGHH.07/2005/261/3B-HHR.MS.MRG.3IMERG.20050918-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH.07,V07B,HDF5,/Grid/precipitation,mm/hr,0.1,"(1, 3600, 1800)","(400, 650)","(72, 116)",False,,,,EXACT_MATCH,NIO_SUBGRID_COMPATIBLE,NONE
