filename,canonical_filename,is_canonical,is_redundant_duplicate,file_size_bytes,sha256,status,notes
3B-HHR.MS.MRG.3IMERG.20190806-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190806-S000000-E002959.0000.V07B.HDF5,True,False,8016565,dd60ae1b57c8b87067bd1a833a449703b88291e7d699bbb2728657b51ba619fb,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190806-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190806-S030000-E032959.0180.V07B.HDF5,True,False,8075563,b13343a63b97f75765c2c9783d5c72ef4e4d4267f8ddbce90f6b6a31f44dfee7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190806-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190806-S060000-E062959.0360.V07B.HDF5,True,False,8132904,3f84c2eb7b34ec75fb3ed2ddb5a3f9243b1b69f5a9214fcc022f9976ece05b73,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190806-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190806-S090000-E092959.0540.V07B.HDF5,True,False,7948473,ccba6261d92f422196b2121947e165c6417878dfaeec439b6bb7064ad1eeefd1,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190806-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190806-S120000-E122959.0720.V07B.HDF5,True,False,8041168,74b4b4d9750902af21d0ae906c2ef9297de28d15fcbcf400181763bfefa0c6f3,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190806-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190806-S150000-E152959.0900.V07B.HDF5,True,False,8279768,a0cd99ce7557a99c5e81b83746b1882ed09ec52eda670d9a6dd8f35358833461,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190806-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190806-S180000-E182959.1080.V07B.HDF5,True,False,8171865,7f2785aad422e853db9723db894e0267f60b320abcede62028ba4c0d821fed11,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190806-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190806-S210000-E212959.1260.V07B.HDF5,True,False,8039519,dd58344a81785eba43a7b7fe49c0ccaeafc21f632a47d6b981898596567ae60a,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190807-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190807-S000000-E002959.0000.V07B.HDF5,True,False,8029013,d2a5149724fa6af1a7d7b43757c91cb553e59357b50e673c75bade11d00f8ada,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190807-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190807-S030000-E032959.0180.V07B.HDF5,True,False,8007346,a227dfffa52f9a94d7502f3cefafb314bbf0c6271e1821603b0c9ce348ccc80d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190807-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190807-S060000-E062959.0360.V07B.HDF5,True,False,8001598,581ae07190902db4a6a40136baa6a45435c49aee8fdacb1496ac9dd4c46987ec,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190921-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190921-S150000-E152959.0900.V07B.HDF5,True,False,8237350,1519cdbd198abc245074923cb0d976233520add6712f61f3400abeb1e9cec536,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190921-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190921-S180000-E182959.1080.V07B.HDF5,True,False,8295639,dec30ce031314d0f226af369623e0ea42e581f52fb63139295aff45bb5269ca3,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190921-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190921-S210000-E212959.1260.V07B.HDF5,True,False,8305751,a2716047441916f82860cefbaa9811262e294131d42b87906eacbc32c4cecb16,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190922-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190922-S000000-E002959.0000.V07B.HDF5,True,False,8321077,af8d8ade3fd4e618b2f6d08f7f0b8e419508437c6ad43f3472524d394aba4007,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190922-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190922-S030000-E032959.0180.V07B.HDF5,True,False,8164819,eb0c0d048d19fa1c20341fa68bcb3c9739289b9032744e006e91cbd6ebb6b58a,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190922-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190922-S060000-E062959.0360.V07B.HDF5,True,False,8225561,f015e23b0b47ac93da0b560498e05a3c0065d1ec49632d971f73aecc175325fb,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190922-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190922-S090000-E092959.0540.V07B.HDF5,True,False,8321253,152ec95d54d049b8d8b328ad63231ea69e37d7e53a557c68345f2b2da0491af6,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190922-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190922-S120000-E122959.0720.V07B.HDF5,True,False,8231238,e76baa4a2eb2da64225e400a50e65044a46e73c83ded4c838c0bb258fa0477e9,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190922-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190922-S150000-E152959.0900.V07B.HDF5,True,False,8429448,07ca99018e0cd83cc0f107e6b28c1b343fd1b7066f7dcd12d8ac7af30b59d881,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190922-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190922-S180000-E182959.1080.V07B.HDF5,True,False,8188224,d94999561c8d25ce387a47618fa39a8bc3742e85b97a197190618d6be6b84f1a,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190922-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190922-S210000-E212959.1260.V07B.HDF5,True,False,8373206,9e1554dc870ee5b7b3f6ac02a1d48ec2a99f8d5939089eae157fcb8c6778c31f,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190923-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190923-S000000-E002959.0000.V07B.HDF5,True,False,8202818,10ea56350899de5801217110dd6719fce877d3dd8f6ad829b57f5655cbf0ccab,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190923-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190923-S030000-E032959.0180.V07B.HDF5,True,False,8213938,5db4ffd3ddb0adf0bae45f7db57a4c99737cd81c9e8d95c449d9aded8beba6de,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20190923-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20190923-S060000-E062959.0360.V07B.HDF5,True,False,8269452,b0d1d2a009f72141e8a4a63c354eab90d0c72e389abce052e80adc13484c6319,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191023-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191023-S150000-E152959.0900.V07B.HDF5,True,False,7883751,40a9a9ba59d9a7e64a3fc97bb8db54dbaac288659ed3e7dd8f4098a3ce1147b4,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191023-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191023-S180000-E182959.1080.V07B.HDF5,True,False,7920402,28473debeeab346ce53b9ad7711d8432005ef5c753e211179fa007a4636936d8,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191023-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191023-S210000-E212959.1260.V07B.HDF5,True,False,7794523,599407deb83f8aed74bb1b3ec3bfbc60340313b4f34d6d25725e0ccebdffefcc,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191024-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191024-S000000-E002959.0000.V07B.HDF5,True,False,7752227,9ebfe5ad53c3b416c6d0028019b06b0d4f30299dfee239a02f8b15e9a64a3465,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191024-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191024-S030000-E032959.0180.V07B.HDF5,True,False,7791649,6250b871d18481ab7baece3978b6f29a5551077d4376d8c3d86bdc9e7570489d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191024-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191024-S060000-E062959.0360.V07B.HDF5,True,False,7935042,844ea0a25226cc0e28acba1908dd62bce23ced1eb4c9775d76c6002f42200e8d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191024-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191024-S090000-E092959.0540.V07B.HDF5,True,False,7906370,faaab91d4f71a5f7a892db8ccd296bef91563c2478c4caff79f9b2040cc03975,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191024-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191024-S120000-E122959.0720.V07B.HDF5,True,False,8017317,49c04f696b5d134acc71eccb49710d1895e1279104317f99a75db2d1d462a581,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191024-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191024-S150000-E152959.0900.V07B.HDF5,True,False,8162967,62fbec900dde20650214c13955b21de6ba9659b1bb96d6c0203d41f80b50cabe,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191024-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191024-S180000-E182959.1080.V07B.HDF5,True,False,8126486,458c2c2389a08be2cf3a8eabee13f437be44fa1a72fe3e23363bbda81c94f0ba,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191024-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191024-S210000-E212959.1260.V07B.HDF5,True,False,7750944,9c344a91133a2d7c76e2f146b9ab52cc255f96169e28c9e0cc1b7eb8768e6fd0,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191025-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191025-S000000-E002959.0000.V07B.HDF5,True,False,7696884,236a1c31d4d6ca65d18788f4085f3b4cdf616592613d0503a5d162a449c5134d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191025-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191025-S030000-E032959.0180.V07B.HDF5,True,False,7762501,b4daf0706a2b180210731f4ba6ec49df23930521e2cb22cfa76fbf92e35496a1,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191025-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191025-S060000-E062959.0360.V07B.HDF5,True,False,7799512,381712ce8eff16101958134fca3bcd22f53f25fe751d427900f1b11401cecd09,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191025-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191025-S090000-E092959.0540.V07B.HDF5,True,False,7859802,458951780fd895d5b78151f0b3b7a9954bc6b506c977a4222aa36972c8cd60f1,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191025-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191025-S120000-E122959.0720.V07B.HDF5,True,False,7755121,e2c3b3ed4f6e820f985ab90c0b377b3f3406a21fedd3e5530c514a54ed1b3400,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191025-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191025-S150000-E152959.0900.V07B.HDF5,True,False,7846717,f8475d29b32c2902264b75cfabba155d200b72e63626e00c534cc4e3f5246cdf,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191025-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191025-S180000-E182959.1080.V07B.HDF5,True,False,7944252,6e04e86d84881775f91a32e1674e336ae5be036d51ed44967b79372b67acb83d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191025-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191025-S210000-E212959.1260.V07B.HDF5,True,False,7909854,1febf239548e5a0df3730845153cba688c142020524d51de37c92b8816087826,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191026-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191026-S000000-E002959.0000.V07B.HDF5,True,False,7818088,7f07e509886a88ba5ddece6b7a10fec029a941e6700eae8e75d20231c3970fda,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191026-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191026-S030000-E032959.0180.V07B.HDF5,True,False,8025645,ff0cc1f36aca611764b7299bd00772af5e3d9960d24868b2e3660c1de764e6be,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191026-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191026-S060000-E062959.0360.V07B.HDF5,True,False,7824094,a317cdf4caa9ac162c881701ca95cabb808cec89b482ae35f16511ac8982eeca,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191026-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191026-S090000-E092959.0540.V07B.HDF5,True,False,7912128,202fdf1d5d45e2432827db5e2aef59517e0ea35951a0b87ecdc6e685031e451b,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191026-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191026-S120000-E122959.0720.V07B.HDF5,True,False,7841491,8ce4d6886a3565d6c581ee506bcfe7db4d602d2a1c7d609e663c0d1c3df5e7c9,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191026-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191026-S150000-E152959.0900.V07B.HDF5,True,False,7958984,2e13db9759a98a5b3f557bceaf4d92da23156c50eb8d6f36c2133a1f0481a49e,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191026-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191026-S180000-E182959.1080.V07B.HDF5,True,False,7969708,5f9ad6208d5a84fb613321a97661c3d5a45a5446aa0121f4559a8c0b156663ae,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191026-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191026-S210000-E212959.1260.V07B.HDF5,True,False,7889886,43769b612bf924ab365541431437f45fd3cd9ae221e957ba69a3439bb2c344fa,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191027-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191027-S000000-E002959.0000.V07B.HDF5,True,False,7702195,d60e990fbcc030751a45fe3c2c365a876fd1afa91978f6254b9d8a3c4689731e,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191027-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191027-S030000-E032959.0180.V07B.HDF5,True,False,7900255,4abfd566a2fe4f66a6c3390635aa4abfe765948d714a53864da7b5d3c2485764,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191027-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191027-S060000-E062959.0360.V07B.HDF5,True,False,8167057,68ca2383b8c513b9a957eefd0e4fd3715f4e2f8f5e0ca0b723c2dffa2fd0e9a0,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191027-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191027-S090000-E092959.0540.V07B.HDF5,True,False,8054099,b2b923ff4da0d74c6216ff4f34df0cc78a16adbc35090fb3d8a7df60af33acba,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191027-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191027-S120000-E122959.0720.V07B.HDF5,True,False,7866418,545e97ef657e1cbf3f83cf6071fd0663d6813853e7971c1789310912b2091191,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191027-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191027-S150000-E152959.0900.V07B.HDF5,True,False,7942046,d3f1ea1da00a17da7f12e1c5b7b89aeb0b3adeb5def99e1ab34d7c00c37f7d01,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191027-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191027-S180000-E182959.1080.V07B.HDF5,True,False,8040960,95e62810f67bc3c3172d55ec69bdcd73a4079864c0dfbf77e180eebe8fe5abdf,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191027-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191027-S210000-E212959.1260.V07B.HDF5,True,False,7873681,5c42e33cee4294ee39b4880c1861b544dd9c077842790b7cc01ef4587aa0e77d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191028-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191028-S000000-E002959.0000.V07B.HDF5,True,False,7905295,76550cf41b616a8c2712dc75f419f9d8f8918b4eb3e2545c057e861581c76f67,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191028-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191028-S030000-E032959.0180.V07B.HDF5,True,False,7831518,3b76a84e53ad7e22cfb21c6e589f827ecbe91d40fa06141048091563bd88c618,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191028-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191028-S060000-E062959.0360.V07B.HDF5,True,False,8028576,a2c7f8874a927dc4a8fbc41a54de699ea6531c6c6b4d881055248f6ae6490afe,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191028-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191028-S090000-E092959.0540.V07B.HDF5,True,False,7793759,b2fa97e79f41e25386aa6d0eb77fc48967dbb1e47ce5f557f4bde17d879f3a7d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191028-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191028-S120000-E122959.0720.V07B.HDF5,True,False,7687786,292ed1ed645664e242c93bd48f2551d47d66638c56072f4983bfd8e757120fee,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191028-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191028-S150000-E152959.0900.V07B.HDF5,True,False,7851533,0dd114a837d72feed422994a51437e6f307689cffae3ed99015126b2fad29833,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191028-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191028-S180000-E182959.1080.V07B.HDF5,True,False,7986234,5ad9264930eb07f7bfa5d621c667de210c31e4b7cc9672fd043919e87917a14b,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191028-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191028-S210000-E212959.1260.V07B.HDF5,True,False,7960590,7e02b25562883a2c25dd95f5791b848adf92325826887c08042b22e490313d4d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191029-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191029-S000000-E002959.0000.V07B.HDF5,True,False,7864884,6c557597047e8ef59655ad5c81796c8c97835d51ad987201dcdcb50673927fd6,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191029-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191029-S030000-E032959.0180.V07B.HDF5,True,False,7849946,5e463164f8b68e7fac1b3b7c9a58d71a6c461816d3f48c2ed0d764dabd4fdaa2,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191029-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191029-S060000-E062959.0360.V07B.HDF5,True,False,7782432,0b4b1f53f89f84783746c7b3dcdeb890a0f9967822137846b0a00e656d004dd8,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191029-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191029-S090000-E092959.0540.V07B.HDF5,True,False,7888297,900d534fc2d561429158871141b22249f5ba759ebafc43e48c6f44e7928ccc10,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191029-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191029-S120000-E122959.0720.V07B.HDF5,True,False,7650501,e448b56f6d80a881b931cf91bf9a9b67cd8f2b355d1ad14a29feb9cac6f0d6ad,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191029-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191029-S150000-E152959.0900.V07B.HDF5,True,False,7783324,f4888992344fdcc388cb63ed76e5fbd487035f9a39a38e302e351c9213b81df7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191029-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191029-S180000-E182959.1080.V07B.HDF5,True,False,7803100,9125e9d2538b605b431a820e326eaf5a591e33f90f0f4542611a606b0da15a21,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191029-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191029-S210000-E212959.1260.V07B.HDF5,True,False,7785796,abd354d90a1c6ee8ea31180b884da12341c092f9573ecba3eb03a6a3828a9d2e,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191030-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191030-S000000-E002959.0000.V07B.HDF5,True,False,7728276,4b67fbb4567988743e9063aa698242319a36e413361e6e53f23ef47326968cc6,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191030-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191030-S030000-E032959.0180.V07B.HDF5,True,False,7790530,66131049288f932bf589bfc0283a1941ecc7eede2fd51415a6970d5178ca832f,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191030-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191030-S060000-E062959.0360.V07B.HDF5,True,False,7592149,8d4bff7bf03f9cf77800ee59818025828aed7131d3369ce5ff7bfa6969e6dbea,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191030-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191030-S090000-E092959.0540.V07B.HDF5,True,False,7710659,4053491930a6e33c2635028dbc5a72c50c3566283d238e67143c116c3d8c6503,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191030-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191030-S120000-E122959.0720.V07B.HDF5,True,False,7596589,449d46c3cbc5abb192f35c6896f043a46098499a831049ff3e4dcce0fbcf3e6e,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20191030-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20191030-S150000-E152959.0900.V07B.HDF5,True,False,7697513,bec4011e95e436129dedb468c577395fc7238e5fb9f03e69e4c9a2f2b9b066fa,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
