sample_id,storm_id,t0_utc,gridsat_spatial_mean,imerg_spatial_mean,gate_median,gate_p10,gate_p90,spatial_variance
NIO_2022_UNNAMED_2_16_1_20221223_0000Z,NIO_2022_UNNAMED_2_16_1,2022-12-23T00:00:00Z,0.49735838174819946,0.5026416182518005,0.4982762336730957,0.43705010414123535,0.5567967891693115,0.003654948202893138
NIO_2022_UNNAMED_2_16_1_20221223_0600Z,NIO_2022_UNNAMED_2_16_1,2022-12-23T06:00:00Z,0.4972091019153595,0.5027908980846405,0.4984702467918396,0.43698814511299133,0.5555897951126099,0.0037086668889969587
NIO_2022_UNNAMED_2_2_1_20220303_0000Z,NIO_2022_UNNAMED_2_2_1,2022-03-03T00:00:00Z,0.49756526947021484,0.5024347305297852,0.49905824661254883,0.4364485442638397,0.5582894086837769,0.004497882444411516
NIO_2022_UNNAMED_2_2_1_20220303_0600Z,NIO_2022_UNNAMED_2_2_1,2022-03-03T06:00:00Z,0.4972645044326782,0.5027354955673218,0.4989594519138336,0.4381062984466553,0.5542151927947998,0.004167219158262014
NIO_2022_UNNAMED_2_2_1_20220303_1200Z,NIO_2022_UNNAMED_2_2_1,2022-03-03T12:00:00Z,0.4977177381515503,0.5022822618484497,0.4990103244781494,0.4374697208404541,0.5571421384811401,0.003857797710224986
NIO_2022_UNNAMED_2_2_1_20220303_1800Z,NIO_2022_UNNAMED_2_2_1,2022-03-03T18:00:00Z,0.4978078603744507,0.5021921396255493,0.4989643692970276,0.43700313568115234,0.5583580732345581,0.0036120228469371796
NIO_2022_UNNAMED_2_2_1_20220304_0000Z,NIO_2022_UNNAMED_2_2_1,2022-03-04T00:00:00Z,0.49768978357315063,0.5023102164268494,0.4989924132823944,0.4350736439228058,0.5610341429710388,0.004046339076012373
NIO_2022_UNNAMED_2_9_1_20220814_0600Z,NIO_2022_UNNAMED_2_9_1,2022-08-14T06:00:00Z,0.49607738852500916,0.5039226114749908,0.49750256538391113,0.4161214828491211,0.5781780481338501,0.007067177444696426
NIO_2023_BIPARJOY_20230606_0000Z,NIO_2023_BIPARJOY,2023-06-06T00:00:00Z,0.4976835250854492,0.5023164749145508,0.4982061982154846,0.41399499773979187,0.5852062702178955,0.006983412895351648
NIO_2023_BIPARJOY_20230606_0300Z,NIO_2023_BIPARJOY,2023-06-06T03:00:00Z,0.49727052450180054,0.5027294754981995,0.4981316030025482,0.41992565989494324,0.5778640508651733,0.006755966693162918
NIO_2023_BIPARJOY_20230606_0600Z,NIO_2023_BIPARJOY,2023-06-06T06:00:00Z,0.49686121940612793,0.5031387805938721,0.498073935508728,0.4214165508747101,0.57539302110672,0.007025368511676788
NIO_2023_BIPARJOY_20230606_1200Z,NIO_2023_BIPARJOY,2023-06-06T12:00:00Z,0.496907502412796,0.503092497587204,0.49848902225494385,0.41457805037498474,0.5838992595672607,0.008253430016338825
NIO_2023_BIPARJOY_20230606_1500Z,NIO_2023_BIPARJOY,2023-06-06T15:00:00Z,0.4969562292098999,0.5030437707901001,0.49836042523384094,0.41296684741973877,0.5857366323471069,0.008258022367954254
NIO_2023_BIPARJOY_20230606_1800Z,NIO_2023_BIPARJOY,2023-06-06T18:00:00Z,0.49713045358657837,0.5028695464134216,0.49824628233909607,0.4112752676010132,0.5877417325973511,0.00816840585321188
NIO_2023_BIPARJOY_20230606_2100Z,NIO_2023_BIPARJOY,2023-06-06T21:00:00Z,0.4970386028289795,0.5029613971710205,0.49807456135749817,0.4068155586719513,0.5909100770950317,0.008305884897708893
NIO_2023_BIPARJOY_20230607_0000Z,NIO_2023_BIPARJOY,2023-06-07T00:00:00Z,0.4967549741268158,0.5032450258731842,0.49809977412223816,0.40659961104393005,0.5903065204620361,0.008461053483188152
NIO_2023_BIPARJOY_20230607_0300Z,NIO_2023_BIPARJOY,2023-06-07T03:00:00Z,0.4961996078491211,0.5038003921508789,0.49771586060523987,0.4101792275905609,0.5845593214035034,0.00846380926668644
NIO_2023_BIPARJOY_20230607_0600Z,NIO_2023_BIPARJOY,2023-06-07T06:00:00Z,0.4964207112789154,0.5035792887210846,0.49794626235961914,0.41163942217826843,0.5837752819061279,0.008613664656877518
NIO_2023_BIPARJOY_20230607_0900Z,NIO_2023_BIPARJOY,2023-06-07T09:00:00Z,0.49677592515945435,0.5032240748405457,0.4984775483608246,0.4062958359718323,0.5892969965934753,0.009123344905674458
NIO_2023_BIPARJOY_20230607_1200Z,NIO_2023_BIPARJOY,2023-06-07T12:00:00Z,0.4969806373119354,0.5030193626880646,0.49866873025894165,0.40095558762550354,0.5942709445953369,0.009452695958316326
NIO_2023_BIPARJOY_20230607_1500Z,NIO_2023_BIPARJOY,2023-06-07T15:00:00Z,0.49714189767837524,0.5028581023216248,0.4987316429615021,0.4014800488948822,0.594160795211792,0.0092817647382617
NIO_2023_BIPARJOY_20230607_1800Z,NIO_2023_BIPARJOY,2023-06-07T18:00:00Z,0.49708259105682373,0.5029174089431763,0.4983695447444916,0.402410089969635,0.5936068296432495,0.008981667459011078
NIO_2023_BIPARJOY_20230607_2100Z,NIO_2023_BIPARJOY,2023-06-07T21:00:00Z,0.49716368317604065,0.5028363168239594,0.49843311309814453,0.4029797911643982,0.5936859250068665,0.008860558271408081
NIO_2023_BIPARJOY_20230608_0000Z,NIO_2023_BIPARJOY,2023-06-08T00:00:00Z,0.4969245195388794,0.5030754804611206,0.49832773208618164,0.405848890542984,0.5911264419555664,0.008709314279258251
NIO_2023_BIPARJOY_20230608_0300Z,NIO_2023_BIPARJOY,2023-06-08T03:00:00Z,0.49641016125679016,0.5035898387432098,0.4978296756744385,0.4117833971977234,0.584613025188446,0.008769337087869644
NIO_2023_BIPARJOY_20230608_0600Z,NIO_2023_BIPARJOY,2023-06-08T06:00:00Z,0.49645185470581055,0.5035481452941895,0.4978065490722656,0.4152224659919739,0.5811703205108643,0.00845247507095337
NIO_2023_BIPARJOY_20230608_0900Z,NIO_2023_BIPARJOY,2023-06-08T09:00:00Z,0.49711352586746216,0.5028864741325378,0.49817803502082825,0.41320115327835083,0.5855371952056885,0.008747254498302937
NIO_2023_BIPARJOY_20230608_1200Z,NIO_2023_BIPARJOY,2023-06-08T12:00:00Z,0.497714638710022,0.502285361289978,0.498462051153183,0.4086104929447174,0.5907790064811707,0.008958272635936737
NIO_2023_BIPARJOY_20230608_1500Z,NIO_2023_BIPARJOY,2023-06-08T15:00:00Z,0.497706800699234,0.502293199300766,0.4983353018760681,0.40855032205581665,0.5908041000366211,0.008865531533956528
NIO_2023_BIPARJOY_20230608_1800Z,NIO_2023_BIPARJOY,2023-06-08T18:00:00Z,0.49790874123573303,0.502091258764267,0.4982869625091553,0.4094170033931732,0.5901097655296326,0.008421818725764751
NIO_2023_BIPARJOY_20230608_2100Z,NIO_2023_BIPARJOY,2023-06-08T21:00:00Z,0.49795061349868774,0.5020493865013123,0.4983673095703125,0.40824538469314575,0.5909669399261475,0.008000782690942287
NIO_2023_BIPARJOY_20230609_0000Z,NIO_2023_BIPARJOY,2023-06-09T00:00:00Z,0.4975547790527344,0.5024452209472656,0.49833613634109497,0.4094783663749695,0.5893574357032776,0.007792970165610313
NIO_2023_BIPARJOY_20230609_0300Z,NIO_2023_BIPARJOY,2023-06-09T03:00:00Z,0.4967939555644989,0.5032060444355011,0.49799680709838867,0.40955841541290283,0.5862229466438293,0.00791498925536871
NIO_2023_BIPARJOY_20230609_0600Z,NIO_2023_BIPARJOY,2023-06-09T06:00:00Z,0.49665921926498413,0.5033407807350159,0.4980960488319397,0.41061070561408997,0.5845919847488403,0.007847103290259838
NIO_2023_BIPARJOY_20230609_0900Z,NIO_2023_BIPARJOY,2023-06-09T09:00:00Z,0.4973777234554291,0.5026222765445709,0.4986305236816406,0.40523794293403625,0.5909271240234375,0.008100418373942375
NIO_2023_BIPARJOY_20230609_1200Z,NIO_2023_BIPARJOY,2023-06-09T12:00:00Z,0.49747487902641296,0.502525120973587,0.49890971183776855,0.39758285880088806,0.5973490476608276,0.009029326029121876
NIO_2023_BIPARJOY_20230609_1500Z,NIO_2023_BIPARJOY,2023-06-09T15:00:00Z,0.4973491132259369,0.5026508867740631,0.4988614618778229,0.3966626822948456,0.5978914499282837,0.009403365664184093
NIO_2023_BIPARJOY_20230609_1800Z,NIO_2023_BIPARJOY,2023-06-09T18:00:00Z,0.49701881408691406,0.5029811859130859,0.4986991882324219,0.39247453212738037,0.6007571220397949,0.010298451408743858
NIO_2023_BIPARJOY_20230609_2100Z,NIO_2023_BIPARJOY,2023-06-09T21:00:00Z,0.4968765377998352,0.5031234622001648,0.4986390471458435,0.39245080947875977,0.6012532711029053,0.010570801794528961
NIO_2023_BIPARJOY_20230610_0000Z,NIO_2023_BIPARJOY,2023-06-10T00:00:00Z,0.4963083565235138,0.5036916434764862,0.4984467625617981,0.3918737769126892,0.6007423400878906,0.01110927015542984
NIO_2023_BIPARJOY_20230610_0300Z,NIO_2023_BIPARJOY,2023-06-10T03:00:00Z,0.49555110931396484,0.5044488906860352,0.49802154302597046,0.3964100480079651,0.5936170220375061,0.01102371234446764
NIO_2023_BIPARJOY_20230610_0600Z,NIO_2023_BIPARJOY,2023-06-10T06:00:00Z,0.49556201696395874,0.5044379830360413,0.497969388961792,0.40456148982048035,0.5872201919555664,0.01045640092343092
NIO_2023_BIPARJOY_20230610_0900Z,NIO_2023_BIPARJOY,2023-06-10T09:00:00Z,0.4960700273513794,0.5039299726486206,0.4983614683151245,0.4029269516468048,0.5906891822814941,0.0104029206559062
NIO_2023_BIPARJOY_20230610_1200Z,NIO_2023_BIPARJOY,2023-06-10T12:00:00Z,0.496626615524292,0.503373384475708,0.49849891662597656,0.4047587215900421,0.5902549624443054,0.00981799978762865
NIO_2023_BIPARJOY_20230610_1500Z,NIO_2023_BIPARJOY,2023-06-10T15:00:00Z,0.4968671500682831,0.5031328499317169,0.4983997344970703,0.40908271074295044,0.5875004529953003,0.009251091629266739
NIO_2023_BIPARJOY_20230610_1800Z,NIO_2023_BIPARJOY,2023-06-10T18:00:00Z,0.497148334980011,0.502851665019989,0.4982433319091797,0.4135031998157501,0.5837839245796204,0.008349504321813583
NIO_2023_BIPARJOY_20230610_2100Z,NIO_2023_BIPARJOY,2023-06-10T21:00:00Z,0.4971768856048584,0.5028231143951416,0.4982009530067444,0.41546210646629333,0.582252025604248,0.008020098321139812
NIO_2023_BIPARJOY_20230611_0000Z,NIO_2023_BIPARJOY,2023-06-11T00:00:00Z,0.4968571364879608,0.5031428635120392,0.4980446994304657,0.41753819584846497,0.5802473425865173,0.008048418909311295
NIO_2023_BIPARJOY_20230611_0300Z,NIO_2023_BIPARJOY,2023-06-11T03:00:00Z,0.4962403476238251,0.5037596523761749,0.4977310299873352,0.4219362735748291,0.5744978189468384,0.007698172237724066
NIO_2023_BIPARJOY_20230611_0600Z,NIO_2023_BIPARJOY,2023-06-11T06:00:00Z,0.4964202642440796,0.5035797357559204,0.4976907968521118,0.42390406131744385,0.5724778175354004,0.007569275796413422
NIO_2023_BIPARJOY_20230611_0900Z,NIO_2023_BIPARJOY,2023-06-11T09:00:00Z,0.49667274951934814,0.5033272504806519,0.4979618787765503,0.42085614800453186,0.5756115317344666,0.00755690410733223
NIO_2023_BIPARJOY_20230611_1200Z,NIO_2023_BIPARJOY,2023-06-11T12:00:00Z,0.4969821572303772,0.5030178427696228,0.49823641777038574,0.4178026020526886,0.5795955657958984,0.007910152897238731
NIO_2023_BIPARJOY_20230611_1500Z,NIO_2023_BIPARJOY,2023-06-11T15:00:00Z,0.49726608395576477,0.5027339160442352,0.4982435405254364,0.4172942638397217,0.5803800225257874,0.007765216287225485
NIO_2023_BIPARJOY_20230611_1800Z,NIO_2023_BIPARJOY,2023-06-11T18:00:00Z,0.4973375201225281,0.5026624798774719,0.49834856390953064,0.4174283444881439,0.5801109075546265,0.007407266180962324
NIO_2023_BIPARJOY_20230611_2100Z,NIO_2023_BIPARJOY,2023-06-11T21:00:00Z,0.4976089298725128,0.5023910701274872,0.4983395040035248,0.41804641485214233,0.5809016227722168,0.007165109273046255
NIO_2023_BIPARJOY_20230612_0000Z,NIO_2023_BIPARJOY,2023-06-12T00:00:00Z,0.497220903635025,0.502779096364975,0.49825799465179443,0.4182995557785034,0.5796195864677429,0.007162008434534073
NIO_2023_BIPARJOY_20230612_0300Z,NIO_2023_BIPARJOY,2023-06-12T03:00:00Z,0.4967866539955139,0.5032133460044861,0.49795272946357727,0.4220414161682129,0.5746816992759705,0.007308468222618103
NIO_2023_BIPARJOY_20230612_0600Z,NIO_2023_BIPARJOY,2023-06-12T06:00:00Z,0.4966859519481659,0.5033140480518341,0.4979413151741028,0.42387741804122925,0.5726041793823242,0.007222068961709738
NIO_2023_BIPARJOY_20230612_0900Z,NIO_2023_BIPARJOY,2023-06-12T09:00:00Z,0.49681714177131653,0.5031828582286835,0.4980279207229614,0.4204829931259155,0.577015221118927,0.007585696876049042
NIO_2023_BIPARJOY_20230612_1200Z,NIO_2023_BIPARJOY,2023-06-12T12:00:00Z,0.4970845580101013,0.5029154419898987,0.4980352520942688,0.41757142543792725,0.5797845721244812,0.00759391812607646
NIO_2023_BIPARJOY_20230612_1500Z,NIO_2023_BIPARJOY,2023-06-12T15:00:00Z,0.4971412122249603,0.5028587877750397,0.4980352520942688,0.4168264865875244,0.5804004669189453,0.007959427312016487
NIO_2023_BIPARJOY_20230612_1800Z,NIO_2023_BIPARJOY,2023-06-12T18:00:00Z,0.49714651703834534,0.5028534829616547,0.4980769753456116,0.418639600276947,0.5789170265197754,0.007924539037048817
NIO_2023_BIPARJOY_20230612_2100Z,NIO_2023_BIPARJOY,2023-06-12T21:00:00Z,0.49708840250968933,0.5029115974903107,0.49799174070358276,0.4185549020767212,0.5787787437438965,0.007826185785233974
NIO_2023_BIPARJOY_20230613_0000Z,NIO_2023_BIPARJOY,2023-06-13T00:00:00Z,0.49676546454429626,0.5032345354557037,0.4978615343570709,0.41869431734085083,0.5777527093887329,0.007970043458044529
NIO_2023_BIPARJOY_20230613_0300Z,NIO_2023_BIPARJOY,2023-06-13T03:00:00Z,0.49628394842147827,0.5037160515785217,0.4976854920387268,0.4217895567417145,0.5729516744613647,0.008017034269869328
NIO_2023_BIPARJOY_20230613_0600Z,NIO_2023_BIPARJOY,2023-06-13T06:00:00Z,0.496291846036911,0.503708153963089,0.4977969527244568,0.4233109951019287,0.5719858407974243,0.008090839721262455
NIO_2023_BIPARJOY_20230613_0900Z,NIO_2023_BIPARJOY,2023-06-13T09:00:00Z,0.49666962027549744,0.5033303797245026,0.49809521436691284,0.41983291506767273,0.5763779878616333,0.008235598914325237
NIO_2023_BIPARJOY_20230613_1200Z,NIO_2023_BIPARJOY,2023-06-13T12:00:00Z,0.49698057770729065,0.5030194222927094,0.4982907176017761,0.41549867391586304,0.5813628435134888,0.008615427650511265
NIO_2023_BIPARJOY_20230613_1500Z,NIO_2023_BIPARJOY,2023-06-13T15:00:00Z,0.49732235074043274,0.5026776492595673,0.49832776188850403,0.4157329201698303,0.5821916460990906,0.008348642848432064
NIO_2023_BIPARJOY_20230613_1800Z,NIO_2023_BIPARJOY,2023-06-13T18:00:00Z,0.49724262952804565,0.5027573704719543,0.4982472360134125,0.41525721549987793,0.5824916958808899,0.008386974222958088
NIO_2023_BIPARJOY_20230613_2100Z,NIO_2023_BIPARJOY,2023-06-13T21:00:00Z,0.49703165888786316,0.5029683411121368,0.4982393980026245,0.41401246190071106,0.5830586552619934,0.008459161035716534
NIO_2023_BIPARJOY_20230614_0000Z,NIO_2023_BIPARJOY,2023-06-14T00:00:00Z,0.4964888095855713,0.5035111904144287,0.4979000389575958,0.4129922389984131,0.582691490650177,0.00869452953338623
NIO_2023_BIPARJOY_20230614_0300Z,NIO_2023_BIPARJOY,2023-06-14T03:00:00Z,0.4959910809993744,0.5040089190006256,0.49764329195022583,0.4167344272136688,0.5787919759750366,0.008738930337131023
NIO_2023_BIPARJOY_20230614_0600Z,NIO_2023_BIPARJOY,2023-06-14T06:00:00Z,0.496059775352478,0.503940224647522,0.4976751208305359,0.4194110631942749,0.5766187310218811,0.008425113745033741
NIO_2023_BIPARJOY_20230614_0900Z,NIO_2023_BIPARJOY,2023-06-14T09:00:00Z,0.4963294565677643,0.5036705434322357,0.4980810880661011,0.41610032320022583,0.5797423720359802,0.008741968311369419
NIO_2023_BIPARJOY_20230614_1200Z,NIO_2023_BIPARJOY,2023-06-14T12:00:00Z,0.49684596061706543,0.5031540393829346,0.49827542901039124,0.4157011806964874,0.5815573930740356,0.008501587435603142
NIO_2023_BIPARJOY_20230614_1500Z,NIO_2023_BIPARJOY,2023-06-14T15:00:00Z,0.4970976710319519,0.5029023289680481,0.4982494115829468,0.4177877604961395,0.5805715322494507,0.008278368040919304
NIO_2023_BIPARJOY_20230614_1800Z,NIO_2023_BIPARJOY,2023-06-14T18:00:00Z,0.4973178505897522,0.5026821494102478,0.4982492923736572,0.4199274480342865,0.5794330835342407,0.007873700000345707
NIO_2023_BIPARJOY_20230615_0000Z,NIO_2023_BIPARJOY,2023-06-15T00:00:00Z,0.49690231680870056,0.5030976831912994,0.49792414903640747,0.4218508005142212,0.5772455930709839,0.007498802617192268
NIO_2023_BIPARJOY_20230615_0300Z,NIO_2023_BIPARJOY,2023-06-15T03:00:00Z,0.4965790808200836,0.5034209191799164,0.4975121021270752,0.4258320927619934,0.5719102025032043,0.007028300315141678
NIO_2023_BIPARJOY_20230615_0600Z,NIO_2023_BIPARJOY,2023-06-15T06:00:00Z,0.49669793248176575,0.5033020675182343,0.4975840151309967,0.4276323616504669,0.5701496601104736,0.006575798150151968
NIO_2023_BIPARJOY_20230615_1200Z,NIO_2023_BIPARJOY,2023-06-15T12:00:00Z,0.4976426362991333,0.5023573637008667,0.49818235635757446,0.4238120913505554,0.5760928392410278,0.006338768173009157
NIO_2023_BIPARJOY_20230615_1800Z,NIO_2023_BIPARJOY,2023-06-15T18:00:00Z,0.49791258573532104,0.502087414264679,0.4982873797416687,0.426135778427124,0.5728930830955505,0.0056430865079164505
NIO_2023_BIPARJOY_20230616_0000Z,NIO_2023_BIPARJOY,2023-06-16T00:00:00Z,0.49729347229003906,0.5027065277099609,0.4981110692024231,0.4271634817123413,0.5699203610420227,0.00567968562245369
NIO_2023_BIPARJOY_20230616_0300Z,NIO_2023_BIPARJOY,2023-06-16T03:00:00Z,0.49701154232025146,0.5029884576797485,0.49792206287384033,0.43174827098846436,0.5640977621078491,0.0053105708211660385
NIO_2023_BIPARJOY_20230616_0600Z,NIO_2023_BIPARJOY,2023-06-16T06:00:00Z,0.4969336986541748,0.5030663013458252,0.49780696630477905,0.4337482154369354,0.5622813701629639,0.00518740015104413
NIO_2023_BIPARJOY_20230616_1200Z,NIO_2023_BIPARJOY,2023-06-16T12:00:00Z,0.49793609976768494,0.5020639002323151,0.49822232127189636,0.43134260177612305,0.5683892369270325,0.005203909706324339
NIO_2023_BIPARJOY_20230616_1800Z,NIO_2023_BIPARJOY,2023-06-16T18:00:00Z,0.4982779026031494,0.5017220973968506,0.49819666147232056,0.4296323359012604,0.5708483457565308,0.005272829905152321
NIO_2023_BIPARJOY_20230617_0000Z,NIO_2023_BIPARJOY,2023-06-17T00:00:00Z,0.49798914790153503,0.502010852098465,0.49827277660369873,0.4282856285572052,0.5707504749298096,0.005409363191574812
NIO_2023_HAMOON_20231021_2100Z,NIO_2023_HAMOON,2023-10-21T21:00:00Z,0.49755150079727173,0.5024484992027283,0.4980270266532898,0.43312907218933105,0.5652097463607788,0.004664962645620108
NIO_2023_HAMOON_20231022_0000Z,NIO_2023_HAMOON,2023-10-22T00:00:00Z,0.49737489223480225,0.5026251077651978,0.49787652492523193,0.43156182765960693,0.567101240158081,0.004953807685524225
NIO_2023_HAMOON_20231022_0300Z,NIO_2023_HAMOON,2023-10-22T03:00:00Z,0.4970376193523407,0.5029623806476593,0.49781468510627747,0.431776762008667,0.5654629468917847,0.0050319829024374485
NIO_2023_HAMOON_20231022_0600Z,NIO_2023_HAMOON,2023-10-22T06:00:00Z,0.49688538908958435,0.5031146109104156,0.49774789810180664,0.4326940178871155,0.5638865828514099,0.0049105361104011536
NIO_2023_HAMOON_20231022_0900Z,NIO_2023_HAMOON,2023-10-22T09:00:00Z,0.4970009922981262,0.5029990077018738,0.4978143870830536,0.43141743540763855,0.565818190574646,0.004892256110906601
NIO_2023_HAMOON_20231022_1200Z,NIO_2023_HAMOON,2023-10-22T12:00:00Z,0.4969687759876251,0.5030312240123749,0.4978291988372803,0.43031901121139526,0.5671222805976868,0.004843649920076132
NIO_2023_HAMOON_20231022_1500Z,NIO_2023_HAMOON,2023-10-22T15:00:00Z,0.49713876843452454,0.5028612315654755,0.4979902505874634,0.4302448332309723,0.5668385624885559,0.004592357203364372
NIO_2023_HAMOON_20231022_1800Z,NIO_2023_HAMOON,2023-10-22T18:00:00Z,0.49714919924736023,0.5028508007526398,0.49804794788360596,0.4308728575706482,0.5657941699028015,0.004328154493123293
NIO_2023_HAMOON_20231023_0000Z,NIO_2023_HAMOON,2023-10-23T00:00:00Z,0.4970891773700714,0.5029108226299286,0.4978647530078888,0.4311853349208832,0.5645523071289062,0.004012260120362043
NIO_2023_HAMOON_20231023_0300Z,NIO_2023_HAMOON,2023-10-23T03:00:00Z,0.49684402346611023,0.5031559765338898,0.497802197933197,0.43289393186569214,0.5614572763442993,0.004055353347212076
NIO_2023_HAMOON_20231023_0600Z,NIO_2023_HAMOON,2023-10-23T06:00:00Z,0.4968625605106354,0.5031374394893646,0.4977951943874359,0.4339256286621094,0.560175359249115,0.00401286780834198
NIO_2023_MICHAUNG_20231201_0000Z,NIO_2023_MICHAUNG,2023-12-01T00:00:00Z,0.49611812829971313,0.5038818717002869,0.4972779154777527,0.42539796233177185,0.5690271854400635,0.005914303008466959
NIO_2023_MICHAUNG_20231201_0600Z,NIO_2023_MICHAUNG,2023-12-01T06:00:00Z,0.49578210711479187,0.5042178928852081,0.4973960816860199,0.42693856358528137,0.5674937963485718,0.006553725805133581
NIO_2023_MICHAUNG_20231201_1200Z,NIO_2023_MICHAUNG,2023-12-01T12:00:00Z,0.49568864703178406,0.5043113529682159,0.49767500162124634,0.425458699464798,0.5690128207206726,0.007368156220763922
NIO_2023_MICHAUNG_20231201_1800Z,NIO_2023_MICHAUNG,2023-12-01T18:00:00Z,0.4953562021255493,0.5046437978744507,0.4976889491081238,0.4229861795902252,0.5718886256217957,0.007877817377448082
NIO_2023_MICHAUNG_20231202_0000Z,NIO_2023_MICHAUNG,2023-12-02T00:00:00Z,0.4949996769428253,0.5050003230571747,0.4974035918712616,0.41507092118263245,0.5775396823883057,0.00841855350881815
NIO_2023_MICHAUNG_20231202_0600Z,NIO_2023_MICHAUNG,2023-12-02T06:00:00Z,0.49493250250816345,0.5050674974918365,0.4973841905593872,0.413515567779541,0.5796354413032532,0.008987542241811752
NIO_2023_MICHAUNG_20231202_1200Z,NIO_2023_MICHAUNG,2023-12-02T12:00:00Z,0.4950301945209503,0.5049698054790497,0.4974890947341919,0.4102889597415924,0.5819549560546875,0.009219462983310223
NIO_2023_MICHAUNG_20231202_1800Z,NIO_2023_MICHAUNG,2023-12-02T18:00:00Z,0.4950162172317505,0.5049837827682495,0.497592031955719,0.41044607758522034,0.581229031085968,0.008830335922539234
NIO_2023_MICHAUNG_20231203_0000Z,NIO_2023_MICHAUNG,2023-12-03T00:00:00Z,0.49484696984291077,0.5051530301570892,0.49747607111930847,0.4071645736694336,0.5831726789474487,0.009258118458092213
NIO_2023_MICHAUNG_20231203_0300Z,NIO_2023_MICHAUNG,2023-12-03T03:00:00Z,0.4949708580970764,0.5050291419029236,0.4974205791950226,0.4071542024612427,0.5839570164680481,0.00967434886842966
NIO_2023_MICHAUNG_20231203_0600Z,NIO_2023_MICHAUNG,2023-12-03T06:00:00Z,0.49475812911987305,0.505241870880127,0.49738407135009766,0.40726110339164734,0.5836923718452454,0.009914552792906761
NIO_2023_MICHAUNG_20231203_0900Z,NIO_2023_MICHAUNG,2023-12-03T09:00:00Z,0.49484455585479736,0.5051554441452026,0.49732908606529236,0.4064413607120514,0.585087776184082,0.010337967425584793
NIO_2023_MICHAUNG_20231203_1200Z,NIO_2023_MICHAUNG,2023-12-03T12:00:00Z,0.4949919283390045,0.5050080716609955,0.49755996465682983,0.408072292804718,0.5845011472702026,0.010418501682579517
NIO_2023_MICHAUNG_20231203_1500Z,NIO_2023_MICHAUNG,2023-12-03T15:00:00Z,0.49520376324653625,0.5047962367534637,0.49761295318603516,0.41087543964385986,0.5834321975708008,0.010158275254070759
NIO_2023_MICHAUNG_20231203_1800Z,NIO_2023_MICHAUNG,2023-12-03T18:00:00Z,0.49525293707847595,0.504747062921524,0.4977002739906311,0.4126002788543701,0.5826689600944519,0.009614950977265835
NIO_2023_MICHAUNG_20231204_0000Z,NIO_2023_MICHAUNG,2023-12-04T00:00:00Z,0.49558225274086,0.50441774725914,0.4977256953716278,0.41540291905403137,0.5808565020561218,0.009001926518976688
NIO_2023_MIDHILI_20231115_0600Z,NIO_2023_MIDHILI,2023-11-15T06:00:00Z,0.4967605471611023,0.5032394528388977,0.49795395135879517,0.431724488735199,0.564173698425293,0.0048405942507088184
NIO_2023_MIDHILI_20231115_1200Z,NIO_2023_MIDHILI,2023-11-15T12:00:00Z,0.49680382013320923,0.5031961798667908,0.4977673590183258,0.43220454454421997,0.5640394687652588,0.0048033627681434155
NIO_2023_MIDHILI_20231115_1800Z,NIO_2023_MIDHILI,2023-11-15T18:00:00Z,0.4966175854206085,0.5033824145793915,0.4976707100868225,0.4315183758735657,0.5637332201004028,0.0050252024084329605
NIO_2023_MIDHILI_20231116_0000Z,NIO_2023_MIDHILI,2023-11-16T00:00:00Z,0.49644994735717773,0.5035500526428223,0.4978111684322357,0.429943323135376,0.5647168755531311,0.005332079250365496
NIO_2023_MOCHA_20230509_1200Z,NIO_2023_MOCHA,2023-05-09T12:00:00Z,0.4978412389755249,0.5021587610244751,0.49889156222343445,0.4262310862541199,0.5730892419815063,0.0055186874233186245
NIO_2023_MOCHA_20230509_1800Z,NIO_2023_MOCHA,2023-05-09T18:00:00Z,0.49788886308670044,0.5021111369132996,0.49888917803764343,0.42322996258735657,0.5757104754447937,0.005929658655077219
NIO_2023_MOCHA_20230510_0000Z,NIO_2023_MOCHA,2023-05-10T00:00:00Z,0.4971790313720703,0.5028209686279297,0.4987994134426117,0.41954153776168823,0.5774402022361755,0.006322165485471487
NIO_2023_MOCHA_20230510_0600Z,NIO_2023_MOCHA,2023-05-10T06:00:00Z,0.49698078632354736,0.5030192136764526,0.4984760284423828,0.42614808678627014,0.5703324675559998,0.005906135309487581
NIO_2023_MOCHA_20230510_1200Z,NIO_2023_MOCHA,2023-05-10T12:00:00Z,0.49792495369911194,0.5020750463008881,0.4989541471004486,0.4227510988712311,0.5771929025650024,0.005651077721267939
NIO_2023_MOCHA_20230510_1800Z,NIO_2023_MOCHA,2023-05-10T18:00:00Z,0.4986809194087982,0.5013190805912018,0.4989655315876007,0.42702528834342957,0.5742176175117493,0.00485084718093276
NIO_2023_MOCHA_20230511_0000Z,NIO_2023_MOCHA,2023-05-11T00:00:00Z,0.4983522295951843,0.5016477704048157,0.4989168345928192,0.429501473903656,0.5708391070365906,0.004549476783722639
NIO_2023_MOCHA_20230511_0300Z,NIO_2023_MOCHA,2023-05-11T03:00:00Z,0.49778100848197937,0.5022189915180206,0.4985577464103699,0.4321415424346924,0.5660169124603271,0.004389181267470121
NIO_2023_MOCHA_20230511_0600Z,NIO_2023_MOCHA,2023-05-11T06:00:00Z,0.4975537955760956,0.5024462044239044,0.4984883964061737,0.43266767263412476,0.565177857875824,0.004715209361165762
